FID,globalid,uniq_id,timestamp,editor,scdy_edtor,wardname,wardcode,lganame,lgacode,statename,statecode,category,alt_name,source,poi_name,x,y
1105,03a87190-0859-4bed-a474-8d87276310fa,13191,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Olorisaoko,OYSAKE11,Akinyele,31002,Oyo,OY,State Government, ,GRID,Oyo State Government Neighborhood Market Building,3.88656000024389,7.56170499958608
1106,a470b088-dad4-4877-97b5-7dab01bba5f6,13192,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ojoo,OYSAKE09,Akinyele,31002,Oyo,OY,Local Government, ,GRID,Family And Community Development Initiative,3.91403166722773,7.48612499996881
1107,77001e12-6028-4cb4-ac0a-cbf5a9f51af9,13193,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ahorodada,OYSOIE02,Ori Ire,31028,Oyo,OY,Local Government, ,GRID,Government Development Area,4.00603170010294,8.15052669964751
1108,fce07ce0-c2c7-47dc-abae-bd5a28830fe5,13194,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Afonta,OYSINW02,Ibadan North West,31008,Oyo,OY,Federal Government, ,GRID,Sars Police Station,3.87841499965253,7.39074166719422
1109,74c50228-3dee-4263-b7cb-fd54d0cab87d,13195,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Alesinloye,OYSISW02,Ibadan South West,31010,Oyo,OY,Federal Government, ,GRID,Iyaganku Police Station,3.87397833283381,7.38403666735837
1110,e273e0b1-9ea3-498e-8640-17d19f187a4d,13197,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Afonta,OYSINW02,Ibadan North West,31008,Oyo,OY,Federal Government, ,GRID,Federal Road Safety Commission,3.87953833292778,7.39211500030706
1111,77671e01-b25d-47fc-89ae-a4b6cacea56c,13198,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Afonta,OYSINW02,Ibadan North West,31008,Oyo,OY,Federal Government, ,GRID,Nigerian Railway Corporation Control Office,3.87495833306065,7.39001333324876
1112,e740dabe-b9fa-48b3-9889-e90cdcd1f41b,13199,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Afonta,OYSINW02,Ibadan North West,31008,Oyo,OY,Local Government, ,GRID,Onireke Local Government,3.87923166680804,7.39268666695614
1113,2e84ae87-07c3-40b6-8898-a5e4e60baa4f,13200,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Oke Oro,OYSSWT10,Saki West,31032,Oyo,OY,Local Government, ,GRID,Secretariat,3.39707000028034,8.66845829981071
1114,4299842b-4030-4e4f-a970-dae85768b7d1,13201,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Araromi,OYSONA03,Ona Ara,31026,Oyo,OY,Local Government, ,GRID,Ona Ara Local Government Dispensary Araromi,4.0347782999786,7.17698499995782
1115,01b334e3-d322-4c38-8756-beb0905d0e26,13205,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Afonta,OYSINW02,Ibadan North West,31008,Oyo,OY,State Government, ,GRID,Oyo State Fadama Coordination Office,3.8669899997887,7.39846499995986
1116,9747e335-4041-4c8c-9631-a2beff37f55e,13207,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ido,OYSIDO07,Ido,31014,Oyo,OY,Local Government, ,GRID,Ido Local Government Secretariat,3.76339833256702,7.47328166671559
1117,d2b38691-318b-479f-8549-421c2af87c83,13208,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Koso 1,OYSISN08,Iseyin,31016,Oyo,OY,State Government, ,GRID,Ministry Of Physical Planning And Unban Development,3.57693166656321,7.9696383331426
1118,74ea8d42-08d8-47f5-881b-0fe5da0cf65c,13210,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Afonta,OYSINW02,Ibadan North West,31008,Oyo,OY,Federal Government, ,GRID,Federal Roads Maintenance Agency,3.87112833270646,7.40030333293254
1119,1adf2d84-a013-416a-a175-aeecd4df6b4b,13212,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Adabo,OYSSWT01,Saki West,31032,Oyo,OY,Local Government, ,GRID,Nigeria Security And Civil Defence Office,3.38366499993987,8.66998833259549
1120,1f6a312b-a1af-4aae-a862-41b327fed36d,13213,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Moniya,OYSAKE08,Akinyele,31002,Oyo,OY,Federal Government, ,GRID,Federal Road Safety Commission Office,3.91123333315187,7.53954666664538
1121,56ebd0e7-bf97-41bb-9b18-168625299f2c,13214,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Osegere,OYSEGA09,Egbeda,31005,Oyo,OY,State Government, ,GRID,Water Corporation Oyo State,4.12460666706409,7.36011333306391
1122,575f6471-a550-4db3-af57-8c5c9aeb952f,13215,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Abanla,OYSOYE01,Oluyole,31025,Oyo,OY,Federal Government, ,GRID,Federal Radio Station,3.81064833335392,7.16955833285084
1123,f382341e-6d73-41bf-a49b-a824da87041e,13219,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Moniya,OYSAKE08,Akinyele,31002,Oyo,OY,Local Government, ,GRID,Local Government Build,3.9109533328301,7.53144666722994
1124,51d4480f-5828-4548-ba85-db07b3cd4131,13220,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Moniya,OYSAKE08,Akinyele,31002,Oyo,OY,Federal Government, ,GRID,INEC Moniya,3.91006499960008,7.53262333300046
1125,e6f73d4f-075f-4d2f-9186-2bbdf858d4fb,13223,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ayete 2,OYSIBAN02,Ibarapa North,31013,Oyo,OY,Local Government, ,GRID,Ibarapa North Secretariat,3.21890829997812,7.53548170042018
1126,bf3fc298-d054-4e0b-b589-d8162c04a936,13224,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Iwere Ile,OYSIJA08,Iwajowa,31018,Oyo,OY,Local Government, ,GRID,Inec Office Iwajowa Local Government,3.10038499996784,7.99824333296351
1127,e9850039-bc5b-4908-a25c-a72fa9c659f2,13225,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Iwere Ile,OYSIJA08,Iwajowa,31018,Oyo,OY,Local Government, ,GRID,Iwajowa Local Government,3.10616833320205,7.99957000025535
1128,4fcb2559-a947-4032-9ae6-c1a8c52d6e51,13226,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Iwere Ile,OYSIJA08,Iwajowa,31018,Oyo,OY,Local Government, ,GRID,Widow And Aged Peoples Hospital,3.10569666666788,7.99961166674507
1129,e27c0026-d0cd-4f67-8cc1-1f8d6f95da47,13227,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Akanran,OYSONA02,Ona Ara,31026,Oyo,OY,Local Government, ,GRID,Ona Ara Local Government Universal Basic Education Committee,4.02515666744631,7.28341666684577
1130,23adbc16-aa07-4913-9695-d50956d7791c,13228,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Eleyele,OYSINW07,Ibadan North West,31008,Oyo,OY,State Government, ,GRID,Minisity Of Works Building,3.86582666736683,7.41127333339767
1131,557b4526-e744-4c61-94bb-7223cbfd9fc6,13229,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Eleyele,OYSINW07,Ibadan North West,31008,Oyo,OY,State Government, ,GRID,Oyo State Public Works Department,3.86616999974575,7.41051499986742
1132,0376e5d8-462e-46c6-85f2-e9249ca5bb85,13230,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Eleyele,OYSINW07,Ibadan North West,31008,Oyo,OY,Federal Government, ,GRID,Nigerian Army Engineers,3.87330000029482,7.41116500016466
1133,59032af9-b9f0-4bd9-9591-98b635b48c3e,13231,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Eleyele,OYSINW07,Ibadan North West,31008,Oyo,OY,Federal Government, ,GRID,The Nigerian Police Officers Mess,3.86674500018165,7.40967666714454
1134,6a180b91-e136-4f74-8303-4812d2623faa,13232,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Eleyele,OYSINW07,Ibadan North West,31008,Oyo,OY,Federal Government, ,GRID,Letmauck Cantonment Nigerian Army Barrack,3.87384666669038,7.40496999956588
1135,82cf7de5-046f-4019-b229-2336157188f9,13233,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ago Igi Isubu,OYSOLE01,Orelope,31027,Oyo,OY,Local Government, ,GRID,Oorelope Local Government Public Library,3.75311166667012,8.84221166733465
1136,bd2c9596-8383-4667-a376-8494bd6d3920,13234,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ago Igi Isubu,OYSOLE01,Orelope,31027,Oyo,OY,State Government, ,GRID,Oorelope Local Government Basic Education Authority Board,3.75304333258379,8.84221666666588
1137,020acdb1-dddf-423d-8251-bc44d604fc20,13235,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Igbope 2,OYSOLE05,Orelope,31027,Oyo,OY,Local Government, ,GRID,Viewing Center Igbope,3.78469170026182,8.83420499956111
1138,9d1893ad-a93b-4489-a1a3-b0a8168ea17b,13236,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Igbope 2,OYSOLE05,Orelope,31027,Oyo,OY,Local Government, ,GRID,Oorelope Local Government Shopping Complex Oja Igbope,3.77922670005222,8.83676170019237
1139,cb5b3ac0-f5c9-48f1-ba6f-cb695642b9b2,13239,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Bonni,OYSOLE03,Orelope,31027,Oyo,OY,Local Government, ,GRID,Government Building,3.75412669998724,8.85871169978515
1140,7c0cf96a-d65e-431b-a5ae-c6459a66574e,13240,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Kwande Central,PLSQAP10,Qua'An Pan,32014,Plateau,PL,Local Government, ,GRID,District Head Office Kwande,9.29824999973772,8.70850166701837
1141,93b44627-57a3-4f4c-9213-d777a2a14223,13241,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Kerang,PLSMGU12,Mangu,32011,Plateau,PL,Federal Government, ,GRID,Kerang Police Station,9.2088466666404,9.34250666734886
1142,4c3cb87f-4584-46cb-9104-96776c0dc046,13242,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Howlshe,PLSBUU09,Jos South,32006,Plateau,PL,Federal Government, ,GRID,Great Commission Movement of Nigeria National Office and Leadership Training Cen,8.87733166722273,9.89218500033752
1143,ad973cbf-c0b1-44ca-84d9-37be3cad2885,13243,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Howlshe,PLSBUU09,Jos South,32006,Plateau,PL,Federal Government, ,GRID,National Broadcasting Commission,8.87724499955715,9.89001500009221
1144,7e326754-95a4-4683-8f72-0717b0402346,13244,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Howlshe,PLSBUU09,Jos South,32006,Plateau,PL,Federal Government, ,GRID,National Population Commissionoffice,8.87918166710028,9.89056999960587
1145,f1e1a312-2b1f-4076-a59d-bad1746d3c13,13245,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Giring,PLSBUU06,Jos South,32006,Plateau,PL,Federal Government, ,GRID,Nigeria Customs Servicedogon Karfe,8.88411666715052,9.89155166717575
1146,3a4f74fb-801b-49e8-9366-5214b86ce64f,13246,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Giring,PLSBUU06,Jos South,32006,Plateau,PL,Federal Government, ,GRID,Media Village Nigeria,8.89430669999427,9.89426829964236
1147,7fc175b4-d5aa-4633-8e49-07a02281c438,13247,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Giring,PLSBUU06,Jos South,32006,Plateau,PL,Federal Government, ,GRID,The Nigeria Police Out Station Ji Giring Jos,8.89651000033632,9.88922000030283
1148,a90b4e67-52a5-4e78-ab2a-ae49f9943c75,13248,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Giring,PLSBUU06,Jos South,32006,Plateau,PL,State Government, ,GRID,Plateau State Peace Building Agency Head Office,8.89545169973621,9.8959050001157
1149,f0717b27-c027-44a5-b740-258d75295b65,13249,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Giring,PLSBUU06,Jos South,32006,Plateau,PL,Federal Government, ,GRID,Nigerian Film Corporation,8.89362500039351,9.89756999955586
1150,60c9c875-ba0c-45eb-acd4-6fb8c217f0ea,13251,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Giring,PLSBUU06,Jos South,32006,Plateau,PL,Federal Government, ,GRID,Angulo Jos Police Station,8.8828516672707,9.87252833311612
1151,8b0fed67-24e3-490e-8597-782c97d811bb,13252,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Lamingo,PLSJJN12,Jos North,32005,Plateau,PL,Federal Government, ,GRID,Lamingo Police Out Station,8.98144420018974,9.88126489965543
1152,3cf8db0a-8e38-437a-aeb4-6ccdb35d639b,13253,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Lamingo,PLSJJN12,Jos North,32005,Plateau,PL,Federal Government, ,GRID,University of Jos Biological Conservation Centre,8.98071333285407,9.87780166711332
1153,72b301f5-52f2-47f5-9d74-29d950ed0f4c,13254,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Piapung B,PLSTNK15,Mikang,32012,Plateau,PL,Local Government, ,GRID,Nigeria Police Out Post,9.48414833287933,9.02440833337795
1154,c6168ae8-bb22-4373-8ea0-7c79ee482e49,13255,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Dashonong,PLSBUU03,Jos South,32006,Plateau,PL,Federal Government, ,GRID,Medical and Health Workers Union of Nigeria Plateau State Secretariat Kufang,8.86280330033208,9.86794670008021
1155,a1b8f7a3-db69-4a7a-b8e5-43979063694d,13256,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Dashonong,PLSBUU03,Jos South,32006,Plateau,PL,Federal Government, ,GRID,Industrial Training Fund Jos Area Office,8.85981830027441,9.86341500010224
1156,02ddcf7a-39a4-4a19-87fd-ab16c5bd867a,13257,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Giring,PLSBUU06,Jos South,32006,Plateau,PL,State Government, ,GRID,Plateau State Water Board,8.87916833285232,9.86542833305117
1157,8629fbc0-bae8-4d6d-b69c-f84c63e657ae,13258,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Dashonong,PLSBUU03,Jos South,32006,Plateau,PL,Federal Government, ,GRID,Prestige Education Centre,8.86799500016917,9.86174333308838
1158,89701583-24df-44f9-9eb7-d264b3f45628,13259,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Daffo,PLSBKK05,Bokkos,32003,Plateau,PL,Local Government, ,GRID,Veterinary Clinic Daffo,8.84226666717302,9.21983333334168
1159,5f38296a-ea66-4657-b7c3-b5bb75eed011,13260,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Daffo,PLSBKK05,Bokkos,32003,Plateau,PL,Local Government, ,GRID,Saf Daffo Office,8.84587666727441,9.22396833337194
1160,903ac57f-7331-4596-8af1-895e979b473e,13261,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Daffo,PLSBKK05,Bokkos,32003,Plateau,PL,State Government, ,GRID,Grade 1 Area Court Daffo,8.84227333294803,9.2203399996913
1161,a6cc808b-fe71-4de8-84bf-a62d1d267f79,13262,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Daffo,PLSBKK05,Bokkos,32003,Plateau,PL,Federal Government, ,GRID,Nigeria Civil Defence Corps Office Daffo,8.84187166694392,9.21971999987812
1162,3568e81d-31b8-45a8-bf00-6e632d4cdd36,13308,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Riyom,PLSRYM11,Riyom,32015,Plateau,PL,Local Government, ,GRID,Police Station,8.76266929974844,9.63539909978869
1163,4f3f9188-b9dd-4b61-b858-5c081aaed389,13263,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Kurra Falls,PLSBLD09,Barkin Ladi,32001,Plateau,PL,Local Government, ,GRID,Kurra Falls Police Station,8.74221833330949,9.40321500007224
1164,c97f9e3e-7c97-4b58-8f4c-d642aa8a15af,13264,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Du B,PLSBUU05,Jos South,32006,Plateau,PL,State Government, ,GRID,Plateau State Government House,8.88007000033031,9.82189333271117
1165,1644c6a0-9b79-4615-bfcf-df3b7e9d8458,13265,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Tudun Wada,PLSJJN19,Jos North,32005,Plateau,PL,Federal Government, ,GRID,Nigerian Institute of Mining and Geoscience,8.84047299992903,9.88864490004215
1166,8c185a04-fdf1-4cc2-b4d8-255071de4cad,13266,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Sopp,PLSRYM14,Riyom,32015,Plateau,PL,Local Government, ,GRID,Tom Sopp Police Station,8.61750320011265,9.51428839988978
1167,e7eaf5ad-6559-42dd-8774-87a6084562c5,13267,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Du A,PLSBUU04,Jos South,32006,Plateau,PL,Local Government, ,GRID,Intervention for Construction of Examination Hall,8.89952333263574,9.7762050001607
1168,2fda4219-e99b-433d-b90e-2cd1265b2a89,13268,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Turu A,PLSBUU16,Jos South,32006,Plateau,PL,Federal Government, ,GRID,Livestock Investigation Department and Poultry Department,8.80241166656521,9.72639666737234
1169,1f435721-41a7-4f00-b6fc-827412ac0eab,13269,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Turu A,PLSBUU16,Jos South,32006,Plateau,PL,State Government, ,GRID,Agric Services Training Center and Marketing Limited,8.80146666705309,9.73491666727045
1170,f581b25a-8f99-41b4-bb6f-fc07890509ca,13270,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ahwol,PLSJJN02,Jos North,32005,Plateau,PL,State Government, ,GRID,Plateau State Orphanage Home,8.84900333303744,9.98104666726994
1171,c4d5bf49-32ec-4bd7-8f08-e859e20ab537,13271,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ahwol,PLSJJN02,Jos North,32005,Plateau,PL,State Government, ,GRID,Plateau State Rehabilitation Center Zaria Road,8.84875666698662,9.9807449995821
1172,b502566e-16c8-4900-be50-5c29cb994c9a,13272,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Gudus,PLSWAS06,Wase,32017,Plateau,PL,Local Government, ,GRID,The Gudus Primary Health Care Quaters,10.1772299998647,9.37758333340417
1173,62671bdc-b18a-4f38-997b-19d255438ff6,13273,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Heipang,PLSBLD04,Barkin Ladi,32001,Plateau,PL,Federal Government, ,GRID,Federal Airport Quarters Heipang,8.88672000032778,9.63299833260703
1174,d36b6545-1898-4edd-a9b8-adb4d5aa990e,13274,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Tal A,PLSPKN16,Pankshin,32013,Plateau,PL,Local Government, ,GRID,District Court Tal Kopzak,9.49642170010145,9.13215670037147
1175,b5fdfdf4-3371-4d5f-b12b-a97e1339d696,13275,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ahwol,PLSJJN02,Jos North,32005,Plateau,PL,Federal Government, ,GRID,Federal Government College Jos,8.84740833322803,9.96685833314558
1176,ee6d49cb-6970-4d87-8507-e91b07be3845,13276,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ahwol,PLSJJN02,Jos North,32005,Plateau,PL,Federal Government, ,GRID,Federal Road Sefety Corps,8.84786833285733,9.96611333296397
1177,0ea45070-4c4c-4f8b-912a-565f9b02ede3,13317,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Jenta Adamu,PLSJJN08,Jos North,32005,Plateau,PL,Federal Government, ,GRID,Police Station,8.88137760019612,9.89913659967436
1178,612564d6-0785-46ae-9bef-6a7ea48d5e4a,13278,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Du B,PLSBUU05,Jos South,32006,Plateau,PL,State Government, ,GRID,Deputy Governor Office,8.89818169972568,9.84803830002755
1179,a5d3e988-99bd-4573-8abb-a4a9d57c0c01,13279,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Tabat,PLSLGT16,Langtang North,32009,Plateau,PL,Local Government, ,GRID,Staff Quarters For Mabe Primary Health Center,9.76062166735613,9.17351999984817
1180,eda09360-06b4-4e5b-be54-0675cbf384a8,13280,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Kabong,PLSJJN11,Jos North,32005,Plateau,PL,Federal Government, ,GRID,Federal Road Safety Corps Training School,8.86260849998234,9.95187800026957
1181,f8d5b80e-1a5c-4db8-b768-6c80f35496e2,13281,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Gyel B,PLSBUU08,Jos South,32006,Plateau,PL,Federal Government, ,GRID,The Nigeria Police Area Command Office Bukuru,8.85949999962531,9.82818170002548
1182,18865f31-3a96-473d-9180-9db397410ea9,13282,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Bukuru,PLSBUU01,Jos South,32006,Plateau,PL,State Government, ,GRID,Plateau State Internal Revenue Service,8.86372500020866,9.80701829965483
1183,48b47a73-0d44-4221-adac-1730df893c9b,13283,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Gyel A,PLSBUU07,Jos South,32006,Plateau,PL,Local Government, ,GRID,Jos South Local Government Secretariat Bukuru,8.86021500022213,9.80223330022665
1184,90838fd3-a2ea-4ec8-b234-f573bf57e0fa,13284,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Bukuru,PLSBUU01,Jos South,32006,Plateau,PL,Federal Government, ,GRID,Thunder Base Police State Bukuru,8.86142999959486,9.78358329992938
1185,6f126eae-ff16-4ad1-bbf7-ce7587e1adf7,13285,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Bukuru,PLSBUU01,Jos South,32006,Plateau,PL,Federal Government, ,GRID,High Court of Justice Bukuru,8.86158329982948,9.78400500013072
1186,ef77ec1f-0524-4033-be8e-5b1cdcde036b,13286,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Bukuru,PLSBUU01,Jos South,32006,Plateau,PL,Federal Government, ,GRID,Industrial Training Fund,8.86621666726541,9.81480499955114
1187,5a390178-cd4b-44ea-8397-0841a92a4097,13287,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Bukuru,PLSBUU01,Jos South,32006,Plateau,PL,Federal Government, ,GRID,National Center For Remote Sensing,8.86626833331695,9.81372666655244
1188,8073626d-d1c0-44fe-b869-7c5e9a832154,13288,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Bukuru,PLSBUU01,Jos South,32006,Plateau,PL,Federal Government, ,GRID,Consolidated Tin Mines Limited Bukuru Ministry of Mines and Steel,8.86542666680725,9.79437833279388
1189,c5db13c9-85bc-48bc-be9b-49237a6d7790,13289,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Panyam North,PLSMGU18,Mangu,32011,Plateau,PL,Federal Government, ,GRID,Daika Police Station,9.18299000038826,9.46325170020583
1190,b1f4662d-4109-4b26-9497-e04c8296cd0d,13290,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Kanam,PLSDNG13,Kanam,32007,Plateau,PL,Federal Government, ,GRID,Nigerian Security and Civil Defence Post,9.95222833297123,9.56027833267893
1191,28611a86-244c-49bd-ada0-d342f368b478,13291,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Poeship,PLSSHD15,Shendam,32016,Plateau,PL,Federal Government, ,GRID,Administration Office of The Barracks,9.48029499961461,8.85061330026366
1192,9fb73c17-8504-4025-8fac-9d502db9c4b9,13292,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Poeship,PLSSHD15,Shendam,32016,Plateau,PL,State Government, ,GRID,Plateau Radio Television Corporation,9.47647499972152,8.84180829981324
1193,747e22e8-f2cc-408f-9f9a-7033c3f3403e,13293,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Bukuru,PLSBUU01,Jos South,32006,Plateau,PL,Federal Government, ,GRID,Standard Organization of Nigeria,8.87082000004301,9.80538833330496
1194,15ea8493-ef4e-41b0-907f-75cfe85f07b6,13294,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Bukuru,PLSBUU01,Jos South,32006,Plateau,PL,Local Government, ,GRID,NYSC Secretariat Bukuru,8.86737999968727,9.79898333291453
1195,830118ff-fcb3-4ff6-b04d-c97bf49df1ce,13295,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Du A,PLSBUU04,Jos South,32006,Plateau,PL,Federal Government, ,GRID,The Nigeria Police Mounted Training Center,8.87843166668813,9.80181666680579
1196,76044e3a-1b18-44f1-aa41-defa9c84c8e4,13296,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Mushere Central,PLSBKK14,Bokkos,32003,Plateau,PL,Local Government, ,GRID,Area Court Ikngwakap,9.04804333333323,9.15788333274963
1197,a032f2bc-26e2-4664-b9ea-2ae6f3d8c075,13297,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Chip,PLSPKN02,Pankshin,32013,Plateau,PL,State Government, ,GRID,Grand One Area Court Chip,9.36336166680752,9.18767166681403
1198,d0af7a00-637b-43c7-9caa-1e8e38c20c32,13298,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Kombun,PLSMGU13,Mangu,32011,Plateau,PL,Federal Government, ,GRID,Bwai Police Station,9.09996829969731,9.42733170029777
1199,51a1b264-cacf-422f-a2e6-9725282ddf30,13300,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Wuchenbe,PLSPKN19,Pankshin,32013,Plateau,PL,Federal Government, ,GRID,Federal Road Maintenance Agency,9.51205829975078,9.3631699996958
1200,7caf3f7e-12bf-4b7c-8307-065eaa070a84,13301,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Warok,PLSLGT17,Langtang North,32009,Plateau,PL,Local Government, ,GRID,Staff Quarters For Gazum Primary Health Center,9.76612333292553,9.23930333278264
1201,c67ff0c8-5153-4545-9a44-7fdafc0175f1,13302,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Lamingo,PLSJJN12,Jos North,32005,Plateau,PL,Federal Government, ,GRID,National Human Rights Commissione,8.92001000036129,9.88864330014826
1202,30e2f2e7-aab1-4290-90c4-9e0538f9b22d,13303,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Lamingo,PLSJJN12,Jos North,32005,Plateau,PL,Federal Government, ,GRID,National Identity Management Commissione,8.920256699687,9.88885499965858
1203,b53455d8-7584-44f0-a789-85a416551ddc,13304,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Du A,PLSBUU04,Jos South,32006,Plateau,PL,Federal Government, ,GRID,Police Out Station Ladura Du,8.88844833272441,9.75978833306516
1204,2b2cb413-8900-4b0d-ac87-31a8581fc9ab,13305,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Reak,PLSLGT15,Langtang North,32009,Plateau,PL,Local Government, ,GRID,District Office Reak,9.79348259994208,9.226763199662
